ID,X,Y
0,538822.0,631423.0
0,538823.0,631422.0
0,538823.0,631423.0
0,538824.0,631422.0
0,538824.0,631423.0
0,538825.0,631422.0
0,538825.0,631423.0
0,538825.0,631424.0
0,538826.0,631423.0
0,538826.0,631424.0
0,538827.0,631423.0
0,538827.0,631424.0
0,538828.0,631385.0
0,538828.0,631386.0
0,538828.0,631387.0
0,538828.0,631388.0
0,538828.0,631389.0
0,538828.0,631403.0
0,538828.0,631404.0
0,538828.0,631405.0
0,538828.0,631406.0
0,538828.0,631407.0
0,538828.0,631408.0
0,538828.0,631409.0
0,538828.0,631410.0
0,538828.0,631411.0
0,538828.0,631412.0
0,538828.0,631413.0
0,538828.0,631414.0
0,538828.0,631415.0
0,538828.0,631416.0
0,538828.0,631417.0
0,538828.0,631418.0
0,538828.0,631419.0
0,538828.0,631420.0
0,538828.0,631421.0
0,538828.0,631422.0
0,538828.0,631423.0
0,538828.0,631424.0
0,538828.0,631441.0
0,538828.0,631442.0
0,538828.0,631443.0
0,538828.0,631444.0
0,538828.0,631445.0
0,538828.0,631446.0
0,538828.0,631447.0
0,538828.0,631448.0
0,538828.0,631449.0
0,538828.0,631450.0
0,538828.0,631451.0
0,538828.0,631452.0
0,538828.0,631453.0
0,538828.0,631454.0
0,538828.0,631455.0
0,538828.0,631456.0
0,538828.0,631457.0
0,538828.0,631458.0
0,538829.0,631385.0
0,538829.0,631386.0
0,538829.0,631387.0
0,538829.0,631388.0
0,538829.0,631389.0
0,538829.0,631390.0
0,538829.0,631391.0
0,538829.0,631392.0
0,538829.0,631393.0
0,538829.0,631394.0
0,538829.0,631395.0
0,538829.0,631396.0
0,538829.0,631397.0
0,538829.0,631398.0
0,538829.0,631399.0
0,538829.0,631400.0
0,538829.0,631401.0
0,538829.0,631402.0
0,538829.0,631403.0
0,538829.0,631404.0
0,538829.0,631405.0
0,538829.0,631406.0
0,538829.0,631407.0
0,538829.0,631408.0
0,538829.0,631409.0
0,538829.0,631410.0
0,538829.0,631411.0
0,538829.0,631412.0
0,538829.0,631413.0
0,538829.0,631414.0
0,538829.0,631415.0
0,538829.0,631416.0
0,538829.0,631417.0
0,538829.0,631418.0
0,538829.0,631419.0
0,538829.0,631420.0
0,538829.0,631421.0
0,538829.0,631422.0
0,538829.0,631423.0
0,538829.0,631424.0
0,538829.0,631425.0
0,538829.0,631426.0
0,538829.0,631427.0
0,538829.0,631428.0
0,538829.0,631429.0
0,538829.0,631430.0
0,538829.0,631431.0
0,538829.0,631432.0
0,538829.0,631433.0
0,538829.0,631434.0
0,538829.0,631435.0
0,538829.0,631436.0
0,538829.0,631437.0
0,538829.0,631438.0
0,538829.0,631439.0
0,538829.0,631440.0
0,538829.0,631441.0
0,538829.0,631442.0
0,538829.0,631443.0
0,538829.0,631444.0
0,538829.0,631445.0
0,538829.0,631446.0
0,538829.0,631447.0
0,538829.0,631448.0
0,538829.0,631449.0
0,538829.0,631450.0
0,538829.0,631451.0
0,538829.0,631452.0
0,538829.0,631453.0
0,538829.0,631454.0
0,538829.0,631455.0
0,538829.0,631456.0
0,538829.0,631457.0
0,538829.0,631458.0
0,538830.0,631390.0
0,538830.0,631391.0
0,538830.0,631392.0
0,538830.0,631393.0
0,538830.0,631394.0
0,538830.0,631395.0
0,538830.0,631396.0
0,538830.0,631397.0
0,538830.0,631398.0
0,538830.0,631399.0
0,538830.0,631400.0
0,538830.0,631401.0
0,538830.0,631402.0
0,538830.0,631423.0
0,538830.0,631424.0
0,538830.0,631425.0
0,538830.0,631426.0
0,538830.0,631427.0
0,538830.0,631428.0
0,538830.0,631429.0
0,538830.0,631430.0
0,538830.0,631431.0
0,538830.0,631432.0
0,538830.0,631433.0
0,538831.0,631423.0
0,538831.0,631424.0
0,538832.0,631423.0
0,538832.0,631424.0
0,538833.0,631423.0
0,538833.0,631424.0
0,538834.0,631423.0
0,538834.0,631424.0
0,538835.0,631423.0
0,538835.0,631424.0
0,538836.0,631423.0
0,538836.0,631424.0
0,538837.0,631423.0
0,538837.0,631424.0
0,538838.0,631423.0
0,538838.0,631424.0
0,538839.0,631423.0
0,538839.0,631424.0
0,538840.0,631423.0
0,538840.0,631424.0
0,538841.0,631423.0
0,538841.0,631424.0
0,538842.0,631423.0
0,538842.0,631424.0
0,538843.0,631423.0
0,538843.0,631424.0
0,538844.0,631423.0
0,538844.0,631424.0
0,538845.0,631423.0
0,538845.0,631424.0
0,538846.0,631423.0
0,538846.0,631424.0
0,538847.0,631423.0
0,538847.0,631424.0
0,538848.0,631423.0
0,538848.0,631424.0
0,538849.0,631423.0
0,538849.0,631424.0
0,538850.0,631423.0
0,538850.0,631424.0
0,538851.0,631423.0
0,538851.0,631424.0
0,538852.0,631423.0
0,538852.0,631424.0
0,538853.0,631423.0
0,538853.0,631424.0
0,538854.0,631423.0
0,538854.0,631424.0
0,538855.0,631423.0
0,538855.0,631424.0
0,538856.0,631423.0
0,538856.0,631424.0
0,538857.0,631423.0
0,538857.0,631424.0
0,538858.0,631423.0
0,538858.0,631424.0
0,538859.0,631423.0
0,538859.0,631424.0
0,538860.0,631423.0
0,538860.0,631424.0
0,538861.0,631423.0
0,538861.0,631424.0
0,538862.0,631423.0
0,538862.0,631424.0
0,538863.0,631423.0
0,538863.0,631424.0
0,538864.0,631423.0
0,538864.0,631424.0
0,538865.0,631423.0
0,538865.0,631424.0
0,538866.0,631423.0
0,538866.0,631424.0
0,538867.0,631423.0
0,538867.0,631424.0
0,538868.0,631422.0
0,538868.0,631423.0
0,538869.0,631422.0
0,538869.0,631423.0
0,538870.0,631422.0
0,538870.0,631423.0
0,538871.0,631422.0
0,538871.0,631423.0
0,538872.0,631422.0
0,538872.0,631423.0
0,538873.0,631421.0
0,538873.0,631422.0
0,538874.0,631421.0
0,538874.0,631422.0
0,538875.0,631421.0
0,538875.0,631422.0
0,538876.0,631421.0
0,538876.0,631422.0
0,538877.0,631421.0
0,538877.0,631422.0
0,538878.0,631420.0
0,538878.0,631421.0
0,538879.0,631420.0
0,538879.0,631421.0
0,538880.0,631420.0
0,538880.0,631421.0
0,538881.0,631420.0
0,538881.0,631421.0
0,538882.0,631420.0
0,538882.0,631421.0
0,538883.0,631419.0
0,538883.0,631420.0
0,538884.0,631419.0
0,538884.0,631420.0
0,538885.0,631419.0
0,538885.0,631420.0
0,538886.0,631419.0
0,538886.0,631420.0
0,538887.0,631418.0
0,538887.0,631419.0
0,538888.0,631418.0
0,538888.0,631419.0
0,538889.0,631418.0
0,538889.0,631419.0
0,538890.0,631418.0
0,538890.0,631419.0
0,538891.0,631417.0
0,538891.0,631418.0
0,538892.0,631417.0
0,538892.0,631418.0
0,538893.0,631416.0
0,538893.0,631417.0
0,538893.0,631418.0
0,538893.0,631419.0
0,538893.0,631420.0
0,538893.0,631421.0
0,538893.0,631422.0
0,538893.0,631423.0
0,538893.0,631424.0
0,538893.0,631425.0
0,538894.0,631416.0
0,538894.0,631417.0
0,538894.0,631418.0
0,538894.0,631419.0
0,538894.0,631420.0
0,538894.0,631421.0
0,538894.0,631422.0
0,538894.0,631423.0
0,538894.0,631424.0
0,538894.0,631425.0
0,538894.0,631426.0
0,538894.0,631427.0
0,538894.0,631428.0
0,538894.0,631429.0
0,538894.0,631430.0
0,538894.0,631431.0
0,538894.0,631432.0
0,538894.0,631433.0
0,538894.0,631434.0
0,538894.0,631435.0
0,538894.0,631436.0
0,538895.0,631416.0
0,538895.0,631417.0
0,538895.0,631421.0
0,538895.0,631422.0
0,538895.0,631423.0
0,538895.0,631424.0
0,538895.0,631425.0
0,538895.0,631426.0
0,538895.0,631427.0
0,538895.0,631428.0
0,538895.0,631429.0
0,538895.0,631430.0
0,538895.0,631431.0
0,538895.0,631432.0
0,538895.0,631433.0
0,538895.0,631434.0
0,538895.0,631435.0
0,538895.0,631436.0
0,538895.0,631437.0
0,538895.0,631438.0
0,538895.0,631439.0
0,538895.0,631440.0
0,538895.0,631441.0
0,538895.0,631442.0
0,538895.0,631443.0
0,538895.0,631444.0
0,538895.0,631445.0
0,538895.0,631446.0
0,538896.0,631415.0
0,538896.0,631416.0
0,538896.0,631432.0
0,538896.0,631433.0
0,538896.0,631434.0
0,538896.0,631435.0
0,538896.0,631436.0
0,538896.0,631437.0
0,538896.0,631438.0
0,538896.0,631439.0
0,538896.0,631440.0
0,538896.0,631441.0
0,538896.0,631442.0
0,538896.0,631443.0
0,538896.0,631444.0
0,538896.0,631445.0
0,538896.0,631446.0
0,538896.0,631447.0
0,538896.0,631448.0
0,538896.0,631449.0
0,538896.0,631450.0
0,538896.0,631451.0
0,538896.0,631452.0
0,538896.0,631453.0
0,538896.0,631454.0
0,538896.0,631455.0
0,538896.0,631456.0
0,538896.0,631457.0
0,538896.0,631458.0
0,538896.0,631459.0
0,538896.0,631460.0
0,538896.0,631461.0
0,538896.0,631462.0
0,538896.0,631463.0
0,538896.0,631464.0
0,538896.0,631465.0
0,538896.0,631466.0
0,538896.0,631467.0
0,538896.0,631468.0
0,538896.0,631469.0
0,538896.0,631470.0
0,538896.0,631471.0
0,538896.0,631472.0
0,538896.0,631473.0
0,538896.0,631474.0
0,538897.0,631415.0
0,538897.0,631416.0
0,538897.0,631442.0
0,538897.0,631443.0
0,538897.0,631444.0
0,538897.0,631445.0
0,538897.0,631446.0
0,538897.0,631447.0
0,538897.0,631448.0
0,538897.0,631449.0
0,538897.0,631450.0
0,538897.0,631451.0
0,538897.0,631452.0
0,538897.0,631453.0
0,538897.0,631454.0
0,538897.0,631455.0
0,538897.0,631456.0
0,538897.0,631457.0
0,538897.0,631458.0
0,538897.0,631459.0
0,538897.0,631460.0
0,538897.0,631461.0
0,538897.0,631462.0
0,538897.0,631463.0
0,538897.0,631464.0
0,538897.0,631465.0
0,538897.0,631466.0
0,538897.0,631467.0
0,538897.0,631468.0
0,538897.0,631469.0
0,538897.0,631470.0
0,538897.0,631471.0
0,538897.0,631472.0
0,538897.0,631473.0
0,538897.0,631474.0
0,538898.0,631415.0
0,538898.0,631416.0
0,538898.0,631459.0
0,538898.0,631460.0
0,538898.0,631461.0
0,538898.0,631462.0
0,538898.0,631463.0
0,538898.0,631464.0
0,538898.0,631465.0
0,538898.0,631466.0
0,538898.0,631467.0
0,538898.0,631468.0
0,538898.0,631469.0
0,538898.0,631470.0
0,538898.0,631471.0
0,538898.0,631472.0
0,538898.0,631473.0
0,538898.0,631474.0
0,538899.0,631414.0
0,538899.0,631415.0
0,538900.0,631414.0
0,538900.0,631415.0
0,538901.0,631414.0
0,538901.0,631415.0
0,538902.0,631413.0
0,538902.0,631414.0
0,538903.0,631413.0
0,538903.0,631414.0
0,538904.0,631412.0
0,538904.0,631413.0
0,538904.0,631414.0
0,538905.0,631412.0
0,538905.0,631413.0
0,538906.0,631412.0
0,538906.0,631413.0
0,538907.0,631411.0
0,538907.0,631412.0
0,538908.0,631411.0
0,538908.0,631412.0
0,538909.0,631411.0
0,538909.0,631412.0
0,538910.0,631410.0
0,538910.0,631411.0
0,538911.0,631410.0
0,538911.0,631411.0
0,538912.0,631410.0
0,538912.0,631411.0
0,538913.0,631410.0
0,538913.0,631411.0
0,538914.0,631409.0
0,538914.0,631410.0
0,538915.0,631409.0
0,538915.0,631410.0
0,538916.0,631409.0
0,538916.0,631410.0
0,538917.0,631408.0
0,538917.0,631409.0
0,538917.0,631410.0
0,538918.0,631408.0
0,538918.0,631409.0
0,538919.0,631408.0
0,538919.0,631409.0
0,538920.0,631408.0
0,538920.0,631409.0
0,538921.0,631407.0
0,538921.0,631408.0
0,538922.0,631407.0
0,538922.0,631408.0
0,538923.0,631407.0
0,538923.0,631408.0
0,538924.0,631406.0
0,538924.0,631407.0
0,538924.0,631408.0
0,538925.0,631406.0
0,538925.0,631407.0
0,538926.0,631406.0
0,538926.0,631407.0
0,538927.0,631366.0
0,538927.0,631367.0
0,538927.0,631368.0
0,538927.0,631369.0
0,538927.0,631370.0
0,538927.0,631406.0
0,538927.0,631407.0
0,538928.0,631365.0
0,538928.0,631366.0
0,538928.0,631367.0
0,538928.0,631368.0
0,538928.0,631369.0
0,538928.0,631370.0
0,538928.0,631371.0
0,538928.0,631372.0
0,538928.0,631373.0
0,538928.0,631374.0
0,538928.0,631375.0
0,538928.0,631405.0
0,538928.0,631406.0
0,538929.0,631365.0
0,538929.0,631366.0
0,538929.0,631371.0
0,538929.0,631372.0
0,538929.0,631373.0
0,538929.0,631374.0
0,538929.0,631375.0
0,538929.0,631376.0
0,538929.0,631377.0
0,538929.0,631378.0
0,538929.0,631405.0
0,538929.0,631406.0
0,538930.0,631365.0
0,538930.0,631366.0
0,538930.0,631375.0
0,538930.0,631376.0
0,538930.0,631377.0
0,538930.0,631378.0
0,538930.0,631379.0
0,538930.0,631380.0
0,538930.0,631405.0
0,538930.0,631406.0
0,538931.0,631364.0
0,538931.0,631365.0
0,538931.0,631378.0
0,538931.0,631379.0
0,538931.0,631380.0
0,538931.0,631381.0
0,538931.0,631382.0
0,538931.0,631404.0
0,538931.0,631405.0
0,538932.0,631364.0
0,538932.0,631365.0
0,538932.0,631381.0
0,538932.0,631382.0
0,538932.0,631383.0
0,538932.0,631384.0
0,538932.0,631385.0
0,538932.0,631404.0
0,538932.0,631405.0
0,538933.0,631364.0
0,538933.0,631365.0
0,538933.0,631383.0
0,538933.0,631384.0
0,538933.0,631385.0
0,538933.0,631386.0
0,538933.0,631387.0
0,538933.0,631404.0
0,538933.0,631405.0
0,538934.0,631363.0
0,538934.0,631364.0
0,538934.0,631385.0
0,538934.0,631386.0
0,538934.0,631387.0
0,538934.0,631388.0
0,538934.0,631389.0
0,538934.0,631390.0
0,538934.0,631403.0
0,538934.0,631404.0
0,538934.0,631405.0
0,538935.0,631363.0
0,538935.0,631364.0
0,538935.0,631388.0
0,538935.0,631389.0
0,538935.0,631390.0
0,538935.0,631391.0
0,538935.0,631392.0
0,538935.0,631403.0
0,538935.0,631404.0
0,538936.0,631363.0
0,538936.0,631364.0
0,538936.0,631390.0
0,538936.0,631391.0
0,538936.0,631392.0
0,538936.0,631393.0
0,538936.0,631394.0
0,538936.0,631395.0
0,538936.0,631403.0
0,538936.0,631404.0
0,538937.0,631363.0
0,538937.0,631364.0
0,538937.0,631393.0
0,538937.0,631394.0
0,538937.0,631395.0
0,538937.0,631396.0
0,538937.0,631397.0
0,538937.0,631403.0
0,538937.0,631404.0
0,538938.0,631363.0
0,538938.0,631364.0
0,538938.0,631395.0
0,538938.0,631396.0
0,538938.0,631397.0
0,538938.0,631398.0
0,538938.0,631399.0
0,538938.0,631400.0
0,538938.0,631402.0
0,538938.0,631403.0
0,538939.0,631363.0
0,538939.0,631364.0
0,538939.0,631398.0
0,538939.0,631399.0
0,538939.0,631400.0
0,538939.0,631401.0
0,538939.0,631402.0
0,538939.0,631403.0
0,538940.0,631363.0
0,538940.0,631364.0
0,538940.0,631400.0
0,538940.0,631401.0
0,538940.0,631402.0
0,538940.0,631403.0
0,538941.0,631363.0
0,538941.0,631364.0
0,538942.0,631363.0
0,538942.0,631364.0
0,538943.0,631363.0
0,538943.0,631364.0
0,538944.0,631363.0
0,538944.0,631364.0
0,538945.0,631363.0
0,538945.0,631364.0
0,538946.0,631363.0
0,538946.0,631364.0
0,538947.0,631363.0
0,538947.0,631364.0
0,538948.0,631363.0
0,538948.0,631364.0
0,538949.0,631363.0
0,538949.0,631364.0
0,538950.0,631363.0
0,538950.0,631364.0
0,538951.0,631363.0
0,538951.0,631364.0
0,538952.0,631363.0
0,538952.0,631364.0
0,538953.0,631363.0
0,538953.0,631364.0
0,538954.0,631363.0
0,538954.0,631364.0
0,538955.0,631363.0
0,538955.0,631364.0
0,538956.0,631363.0
0,538956.0,631364.0
0,538957.0,631363.0
0,538957.0,631364.0
0,538958.0,631363.0
0,538958.0,631364.0
0,538959.0,631363.0
0,538959.0,631364.0
0,538960.0,631364.0
0,538960.0,631365.0
0,538961.0,631364.0
0,538961.0,631365.0
0,538962.0,631364.0
0,538962.0,631365.0
0,538963.0,631364.0
0,538963.0,631365.0
0,538964.0,631364.0
0,538964.0,631365.0
0,538965.0,631364.0
0,538965.0,631365.0
0,538966.0,631364.0
0,538966.0,631365.0
0,538967.0,631364.0
0,538967.0,631365.0
0,538968.0,631364.0
0,538968.0,631365.0
0,538969.0,631364.0
0,538969.0,631365.0
0,538970.0,631364.0
0,538970.0,631365.0
0,538971.0,631364.0
0,538971.0,631365.0
0,538972.0,631364.0
0,538972.0,631365.0
0,538973.0,631364.0
0,538973.0,631365.0
0,538974.0,631365.0
0,538974.0,631366.0
0,538975.0,631365.0
0,538975.0,631366.0
0,538976.0,631365.0
0,538976.0,631366.0
0,538976.0,631367.0
0,538976.0,631368.0
0,538976.0,631369.0
0,538977.0,631365.0
0,538977.0,631366.0
0,538977.0,631367.0
0,538977.0,631368.0
0,538977.0,631369.0
0,538977.0,631370.0
0,538977.0,631371.0
0,538977.0,631372.0
0,538977.0,631373.0
0,538977.0,631374.0
0,538978.0,631365.0
0,538978.0,631366.0
0,538978.0,631370.0
0,538978.0,631371.0
0,538978.0,631372.0
0,538978.0,631373.0
0,538978.0,631374.0
0,538978.0,631375.0
0,538978.0,631376.0
0,538978.0,631377.0
0,538978.0,631378.0
0,538978.0,631379.0
0,538979.0,631365.0
0,538979.0,631366.0
0,538979.0,631375.0
0,538979.0,631376.0
0,538979.0,631377.0
0,538979.0,631378.0
0,538979.0,631379.0
0,538979.0,631380.0
0,538979.0,631381.0
0,538979.0,631382.0
0,538979.0,631383.0
0,538979.0,631384.0
0,538980.0,631365.0
0,538980.0,631366.0
0,538980.0,631379.0
0,538980.0,631380.0
0,538980.0,631381.0
0,538980.0,631382.0
0,538980.0,631383.0
0,538980.0,631384.0
0,538980.0,631385.0
0,538980.0,631386.0
0,538980.0,631387.0
0,538980.0,631388.0
0,538981.0,631365.0
0,538981.0,631366.0
0,538981.0,631384.0
0,538981.0,631385.0
0,538981.0,631386.0
0,538981.0,631387.0
0,538981.0,631388.0
0,538981.0,631389.0
0,538981.0,631390.0
0,538982.0,631365.0
0,538982.0,631366.0
0,538982.0,631389.0
0,538982.0,631390.0
0,538983.0,631365.0
0,538983.0,631366.0
0,538984.0,631365.0
0,538984.0,631366.0
0,538985.0,631365.0
0,538985.0,631366.0
0,538986.0,631365.0
0,538986.0,631366.0
0,538987.0,631365.0
0,538987.0,631366.0
0,538988.0,631365.0
0,538988.0,631366.0
0,538989.0,631365.0
0,538989.0,631366.0
0,538990.0,631365.0
0,538990.0,631366.0
0,538990.0,631598.0
0,538990.0,631599.0
0,538990.0,631600.0
0,538991.0,631365.0
0,538991.0,631366.0
0,538991.0,631592.0
0,538991.0,631593.0
0,538991.0,631594.0
0,538991.0,631595.0
0,538991.0,631596.0
0,538991.0,631597.0
0,538991.0,631598.0
0,538991.0,631599.0
0,538991.0,631600.0
0,538992.0,631365.0
0,538992.0,631366.0
0,538992.0,631589.0
0,538992.0,631590.0
0,538992.0,631591.0
0,538992.0,631592.0
0,538992.0,631593.0
0,538992.0,631594.0
0,538992.0,631595.0
0,538992.0,631596.0
0,538992.0,631597.0
0,538992.0,631598.0
0,538992.0,631599.0
0,538992.0,631600.0
0,538992.0,631601.0
0,538993.0,631365.0
0,538993.0,631366.0
0,538993.0,631586.0
0,538993.0,631587.0
0,538993.0,631588.0
0,538993.0,631589.0
0,538993.0,631590.0
0,538993.0,631591.0
0,538993.0,631592.0
0,538993.0,631593.0
0,538993.0,631594.0
0,538993.0,631595.0
0,538993.0,631596.0
0,538993.0,631597.0
0,538993.0,631598.0
0,538993.0,631599.0
0,538993.0,631600.0
0,538993.0,631601.0
0,538994.0,631364.0
0,538994.0,631365.0
0,538994.0,631584.0
0,538994.0,631585.0
0,538994.0,631586.0
0,538994.0,631587.0
0,538994.0,631588.0
0,538994.0,631589.0
0,538994.0,631590.0
0,538994.0,631598.0
0,538994.0,631599.0
0,538994.0,631600.0
0,538994.0,631601.0
0,538995.0,631364.0
0,538995.0,631365.0
0,538995.0,631582.0
0,538995.0,631583.0
0,538995.0,631584.0
0,538995.0,631585.0
0,538995.0,631586.0
0,538995.0,631587.0
0,538995.0,631599.0
0,538995.0,631600.0
0,538995.0,631601.0
0,538996.0,631364.0
0,538996.0,631365.0
0,538996.0,631580.0
0,538996.0,631581.0
0,538996.0,631582.0
0,538996.0,631583.0
0,538996.0,631584.0
0,538996.0,631585.0
0,538996.0,631599.0
0,538996.0,631600.0
0,538996.0,631601.0
0,538997.0,631364.0
0,538997.0,631365.0
0,538997.0,631578.0
0,538997.0,631579.0
0,538997.0,631580.0
0,538997.0,631581.0
0,538997.0,631582.0
0,538997.0,631583.0
0,538997.0,631600.0
0,538997.0,631601.0
0,538998.0,631364.0
0,538998.0,631365.0
0,538998.0,631465.0
0,538998.0,631466.0
0,538998.0,631467.0
0,538998.0,631468.0
0,538998.0,631469.0
0,538998.0,631470.0
0,538998.0,631471.0
0,538998.0,631472.0
0,538998.0,631575.0
0,538998.0,631576.0
0,538998.0,631577.0
0,538998.0,631578.0
0,538998.0,631579.0
0,538998.0,631580.0
0,538998.0,631581.0
0,538998.0,631600.0
0,538998.0,631601.0
0,538998.0,631602.0
0,538999.0,631364.0
0,538999.0,631365.0
0,538999.0,631460.0
0,538999.0,631461.0
0,538999.0,631462.0
0,538999.0,631463.0
0,538999.0,631464.0
0,538999.0,631465.0
0,538999.0,631466.0
0,538999.0,631467.0
0,538999.0,631468.0
0,538999.0,631469.0
0,538999.0,631470.0
0,538999.0,631471.0
0,538999.0,631472.0
0,538999.0,631473.0
0,538999.0,631474.0
0,538999.0,631475.0
0,538999.0,631476.0
0,538999.0,631477.0
0,538999.0,631478.0
0,538999.0,631573.0
0,538999.0,631574.0
0,538999.0,631575.0
0,538999.0,631576.0
0,538999.0,631577.0
0,538999.0,631578.0
0,538999.0,631579.0
0,538999.0,631601.0
0,538999.0,631602.0
0,539000.0,631364.0
0,539000.0,631365.0
0,539000.0,631457.0
0,539000.0,631458.0
0,539000.0,631459.0
0,539000.0,631460.0
0,539000.0,631461.0
0,539000.0,631462.0
0,539000.0,631463.0
0,539000.0,631464.0
0,539000.0,631465.0
0,539000.0,631466.0
0,539000.0,631467.0
0,539000.0,631468.0
0,539000.0,631469.0
0,539000.0,631470.0
0,539000.0,631471.0
0,539000.0,631472.0
0,539000.0,631473.0
0,539000.0,631474.0
0,539000.0,631475.0
0,539000.0,631476.0
0,539000.0,631477.0
0,539000.0,631478.0
0,539000.0,631479.0
0,539000.0,631480.0
0,539000.0,631481.0
0,539000.0,631482.0
0,539000.0,631483.0
0,539000.0,631484.0
0,539000.0,631571.0
0,539000.0,631572.0
0,539000.0,631573.0
0,539000.0,631574.0
0,539000.0,631575.0
0,539000.0,631576.0
0,539000.0,631577.0
0,539000.0,631601.0
0,539000.0,631602.0
0,539000.0,631603.0
0,539001.0,631364.0
0,539001.0,631365.0
0,539001.0,631455.0
0,539001.0,631456.0
0,539001.0,631457.0
0,539001.0,631458.0
0,539001.0,631459.0
0,539001.0,631460.0
0,539001.0,631461.0
0,539001.0,631474.0
0,539001.0,631475.0
0,539001.0,631476.0
0,539001.0,631477.0
0,539001.0,631478.0
0,539001.0,631479.0
0,539001.0,631480.0
0,539001.0,631481.0
0,539001.0,631482.0
0,539001.0,631483.0
0,539001.0,631484.0
0,539001.0,631485.0
0,539001.0,631486.0
0,539001.0,631487.0
0,539001.0,631488.0
0,539001.0,631489.0
0,539001.0,631490.0
0,539001.0,631569.0
0,539001.0,631570.0
0,539001.0,631571.0
0,539001.0,631572.0
0,539001.0,631573.0
0,539001.0,631574.0
0,539001.0,631575.0
0,539001.0,631602.0
0,539001.0,631603.0
0,539002.0,631364.0
0,539002.0,631365.0
0,539002.0,631453.0
0,539002.0,631454.0
0,539002.0,631455.0
0,539002.0,631456.0
0,539002.0,631457.0
0,539002.0,631458.0
0,539002.0,631479.0
0,539002.0,631480.0
0,539002.0,631481.0
0,539002.0,631482.0
0,539002.0,631483.0
0,539002.0,631484.0
0,539002.0,631485.0
0,539002.0,631486.0
0,539002.0,631487.0
0,539002.0,631488.0
0,539002.0,631489.0
0,539002.0,631490.0
0,539002.0,631491.0
0,539002.0,631492.0
0,539002.0,631493.0
0,539002.0,631494.0
0,539002.0,631495.0
0,539002.0,631567.0
0,539002.0,631568.0
0,539002.0,631569.0
0,539002.0,631570.0
0,539002.0,631571.0
0,539002.0,631572.0
0,539002.0,631573.0
0,539002.0,631602.0
0,539002.0,631603.0
0,539002.0,631604.0
0,539003.0,631364.0
0,539003.0,631365.0
0,539003.0,631451.0
0,539003.0,631452.0
0,539003.0,631453.0
0,539003.0,631454.0
0,539003.0,631455.0
0,539003.0,631456.0
0,539003.0,631479.0
0,539003.0,631480.0
0,539003.0,631481.0
0,539003.0,631486.0
0,539003.0,631487.0
0,539003.0,631488.0
0,539003.0,631489.0
0,539003.0,631490.0
0,539003.0,631491.0
0,539003.0,631492.0
0,539003.0,631493.0
0,539003.0,631494.0
0,539003.0,631495.0
0,539003.0,631496.0
0,539003.0,631497.0
0,539003.0,631498.0
0,539003.0,631499.0
0,539003.0,631500.0
0,539003.0,631501.0
0,539003.0,631502.0
0,539003.0,631503.0
0,539003.0,631504.0
0,539003.0,631505.0
0,539003.0,631506.0
0,539003.0,631507.0
0,539003.0,631508.0
0,539003.0,631509.0
0,539003.0,631510.0
0,539003.0,631511.0
0,539003.0,631560.0
0,539003.0,631561.0
0,539003.0,631562.0
0,539003.0,631563.0
0,539003.0,631564.0
0,539003.0,631565.0
0,539003.0,631566.0
0,539003.0,631567.0
0,539003.0,631568.0
0,539003.0,631569.0
0,539003.0,631570.0
0,539003.0,631571.0
0,539003.0,631602.0
0,539003.0,631603.0
0,539003.0,631604.0
0,539004.0,631364.0
0,539004.0,631365.0
