ID,X,Y
1,539108.0,631691.0
1,539108.0,631695.0
1,539108.0,631694.0
1,539108.0,631693.0
1,539108.0,631692.0
0,539026.0,631760.0
0,539026.0,631761.0
1,539108.0,631697.0
1,539108.0,631696.0
1,539067.0,631699.0
1,539067.0,631698.0
1,539067.0,631697.0
1,539067.0,631696.0
1,539067.0,631703.0
1,539067.0,631702.0
1,539067.0,631701.0
1,539067.0,631700.0
0,539149.0,631609.0
0,539026.0,631755.0
0,539026.0,631758.0
0,539026.0,631759.0
0,539026.0,631756.0
0,539026.0,631757.0
0,539149.0,631701.0
0,539149.0,631702.0
0,539149.0,631703.0
1,539100.0,631646.0
1,539100.0,631645.0
1,539010.0,631523.0
1,539010.0,631524.0
1,539018.0,631682.0
1,539059.0,631712.0
1,539059.0,631707.0
1,539059.0,631706.0
1,539059.0,631711.0
1,539059.0,631710.0
1,539059.0,631709.0
1,539059.0,631708.0
1,538830.0,631423.0
1,538830.0,631428.0
1,538830.0,631427.0
1,539051.0,631622.0
1,538830.0,631426.0
1,538830.0,631425.0
1,538830.0,631424.0
1,539002.0,631482.0
1,539002.0,631483.0
1,539002.0,631480.0
1,539002.0,631481.0
1,539002.0,631484.0
1,539002.0,631485.0
1,539002.0,631479.0
1,539092.0,631691.0
1,539092.0,631690.0
1,539092.0,631689.0
1,539092.0,631688.0
1,539092.0,631693.0
1,539092.0,631692.0
1,539092.0,631687.0
0,538781.0,631422.0
1,539043.0,631624.0
1,539043.0,631625.0
1,539084.0,631691.0
1,539084.0,631690.0
0,539043.0,631691.0
1,539027.0,631328.0
1,539027.0,631327.0
1,539035.0,631621.0
1,538896.0,631416.0
1,539117.0,631603.0
1,538896.0,631415.0
1,539125.0,631764.0
1,539125.0,631765.0
1,539125.0,631762.0
1,539125.0,631763.0
1,539076.0,631695.0
0,539207.0,631761.0
0,538896.0,631469.0
1,539076.0,631694.0
0,539207.0,631760.0
0,538896.0,631470.0
1,539076.0,631693.0
0,538896.0,631471.0
0,539207.0,631762.0
0,539207.0,631759.0
0,539207.0,631758.0
1,539019.0,631362.0
1,539019.0,631363.0
1,539019.0,631366.0
1,539019.0,631367.0
1,539019.0,631364.0
1,539019.0,631365.0
0,538896.0,631473.0
0,538896.0,631474.0
1,539076.0,631696.0
1,538978.0,631365.0
1,538978.0,631366.0
1,539117.0,631718.0
1,539117.0,631731.0
1,539117.0,631730.0
1,539117.0,631729.0
1,539117.0,631735.0
1,539117.0,631734.0
1,539117.0,631733.0
1,539117.0,631732.0
1,539117.0,631725.0
1,539019.0,631368.0
1,539027.0,631664.0
1,539027.0,631663.0
1,539109.0,631607.0
1,539109.0,631606.0
1,539117.0,631738.0
1,539117.0,631737.0
1,539117.0,631736.0
1,539117.0,631742.0
1,539117.0,631741.0
1,539117.0,631740.0
1,539117.0,631763.0
1,539117.0,631762.0
1,539117.0,631764.0
1,539117.0,631757.0
1,539068.0,631693.0
1,539068.0,631699.0
1,539068.0,631698.0
1,539068.0,631697.0
1,539068.0,631702.0
1,539068.0,631701.0
1,539068.0,631700.0
1,539109.0,631608.0
1,539109.0,631733.0
0,539027.0,631762.0
0,539027.0,631760.0
0,539027.0,631761.0
0,539027.0,631755.0
0,539027.0,631758.0
0,539027.0,631759.0
0,539027.0,631756.0
0,539027.0,631757.0
1,539109.0,631697.0
1,539109.0,631696.0
0,539109.0,631700.0
1,539109.0,631691.0
0,539150.0,631652.0
1,539109.0,631695.0
1,539109.0,631694.0
1,539109.0,631693.0
1,539109.0,631692.0
0,539150.0,631701.0
0,539150.0,631702.0
0,539150.0,631703.0
1,539101.0,631643.0
1,539101.0,631642.0
1,539101.0,631641.0
1,539101.0,631644.0
1,539060.0,631707.0
1,539060.0,631706.0
1,539060.0,631705.0
1,539060.0,631711.0
1,539060.0,631710.0
1,539060.0,631709.0
1,539060.0,631708.0
1,539011.0,631524.0
1,539060.0,631712.0
1,539003.0,631479.0
1,539052.0,631622.0
1,539003.0,631480.0
1,539003.0,631481.0
1,538831.0,631423.0
1,538831.0,631424.0
1,539011.0,631689.0
0,539044.0,631475.0
0,539044.0,631476.0
0,538782.0,631422.0
0,538782.0,631421.0
1,539093.0,631687.0
1,539093.0,631691.0
1,539093.0,631690.0
1,539093.0,631689.0
1,539093.0,631688.0
1,539093.0,631693.0
1,539093.0,631692.0
1,539044.0,631625.0
0,539044.0,631691.0
0,539044.0,631692.0
1,539028.0,631327.0
1,539028.0,631328.0
1,539085.0,631691.0
1,539085.0,631690.0
1,539085.0,631689.0
1,538897.0,631416.0
1,538979.0,631365.0
1,538979.0,631366.0
1,539126.0,631764.0
1,539126.0,631765.0
1,539126.0,631762.0
1,539126.0,631763.0
1,538897.0,631415.0
1,539020.0,631368.0
1,539020.0,631362.0
1,539020.0,631363.0
1,539020.0,631361.0
1,539020.0,631366.0
1,539020.0,631367.0
1,539020.0,631364.0
1,539020.0,631365.0
0,539208.0,631759.0
0,538897.0,631472.0
0,538897.0,631473.0
0,538897.0,631474.0
1,539020.0,631359.0
0,539208.0,631761.0
0,538897.0,631469.0
0,539208.0,631760.0
0,538897.0,631470.0
0,539208.0,631763.0
0,538897.0,631471.0
0,539208.0,631762.0
1,539118.0,631739.0
1,539118.0,631738.0
1,539118.0,631737.0
1,539118.0,631736.0
1,539118.0,631741.0
1,539118.0,631740.0
1,539118.0,631731.0
1,539118.0,631730.0
1,539118.0,631729.0
1,539118.0,631735.0
1,539118.0,631734.0
1,539118.0,631733.0
1,539118.0,631732.0
0,539233.0,631415.0
0,539233.0,631414.0
1,539118.0,631725.0
1,539110.0,631603.0
1,539110.0,631602.0
1,538889.0,631418.0
1,538889.0,631419.0
1,539110.0,631607.0
1,539110.0,631606.0
1,539110.0,631605.0
1,539110.0,631604.0
1,539118.0,631763.0
1,539118.0,631762.0
1,539118.0,631761.0
1,539118.0,631765.0
1,539118.0,631764.0
1,539028.0,631664.0
1,539028.0,631665.0
0,539028.0,631755.0
0,539028.0,631758.0
0,539028.0,631759.0
0,539028.0,631757.0
1,539110.0,631691.0
0,539151.0,631652.0
1,539110.0,631695.0
1,539110.0,631694.0
1,539110.0,631693.0
1,539110.0,631692.0
0,539151.0,631651.0
0,539028.0,631760.0
0,539028.0,631761.0
1,539069.0,631699.0
1,539069.0,631698.0
1,539069.0,631697.0
1,539069.0,631696.0
1,539069.0,631701.0
1,539069.0,631700.0
1,539069.0,631695.0
1,539069.0,631694.0
1,539069.0,631693.0
1,539069.0,631692.0
0,539151.0,631701.0
0,539151.0,631702.0
0,539151.0,631703.0
1,539110.0,631731.0
1,539110.0,631734.0
1,539110.0,631733.0
1,539110.0,631732.0
1,539110.0,631698.0
1,539110.0,631697.0
1,539110.0,631696.0
0,539110.0,631701.0
0,539110.0,631700.0
1,539061.0,631713.0
1,539061.0,631712.0
1,539061.0,631707.0
1,539061.0,631706.0
1,539061.0,631705.0
1,539061.0,631704.0
1,539061.0,631711.0
1,539061.0,631710.0
1,539061.0,631709.0
1,539061.0,631708.0
1,539102.0,631643.0
1,539102.0,631642.0
